0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AE,4120
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AE,4906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AE,4908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AE,4910
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AE,4912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AE,4914
0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.89,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,0.11,AE,5016
0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AE,5018
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,AKL,198
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,AMS,2937
0.6,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.72,0.24,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,AR,1
0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.82,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,AR,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AR,7
1.0,0.6,0.6,0.4,0.6,0.4,0.6,0.2,0.0,0.0,1.0,0.74,0.74,0.6,0.74,0.6,0.74,0.04,0.0,0.0,AR,31
0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,0.84,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.0,1.0,AR,95
0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.7,0.14,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,AR,121
0.6,0.6,0.6,0.4,0.6,0.4,0.6,0.2,1.0,0.6,0.74,0.74,0.74,0.6,0.74,0.6,0.74,0.04,1.0,0.4,AR,147
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,AR,149
0.6,0.6,0.6,0.4,0.4,0.4,0.8,0.4,1.0,1.0,0.74,0.74,0.74,0.6,0.6,0.6,0.86,0.6,1.0,1.0,AR,151
0.6,0.6,0.6,0.4,0.4,0.4,0.8,0.4,1.0,1.0,0.74,0.74,0.74,0.6,0.6,0.6,0.86,0.6,1.0,1.0,AR,153
1.0,0.6,0.6,0.4,0.6,0.4,0.6,0.2,0.2,0.0,1.0,0.74,0.74,0.6,0.74,0.6,0.74,0.04,0.14,0.0,AR,155
0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.7,0.14,0.14,0.0,0.14,0.0,0.14,0.0,0.04,0.0,AR,197
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AR,399
0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.7,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.04,0.0,AR,2903
0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.83,0.7,1.0,0.0,0.0,0.0,1.0,0.83,1.0,1.0,AR,2905
0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,1.0,0.2,0.7,0.14,0.14,0.0,0.0,0.0,0.14,0.0,1.0,0.56,AR,2907
0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.7,0.14,0.0,0.0,0.0,0.0,0.82,0.0,1.0,1.0,AR,2911
0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,1.0,0.8,0.7,0.14,0.14,0.0,0.0,0.0,0.14,0.0,1.0,0.44,AR,2913
0.6,0.2,0.6,0.0,0.2,0.0,0.8,0.0,1.0,1.0,0.82,0.14,0.74,0.0,0.14,0.0,0.86,0.0,1.0,1.0,AR,2923
0.8,0.4,0.6,0.0,0.6,0.0,0.6,0.0,1.0,1.0,0.86,0.7,0.74,0.0,0.74,0.0,0.74,0.0,1.0,1.0,AR,2941
0.8,0.4,0.6,0.0,0.6,0.0,0.4,0.0,1.0,1.0,0.86,0.7,0.74,0.0,0.74,0.0,0.18,0.0,1.0,1.0,AR,2943
0.8,0.6,0.6,0.4,0.6,0.4,0.8,0.2,1.0,1.0,0.86,0.74,0.74,0.6,0.74,0.6,0.86,0.04,1.0,1.0,AR,2955
0.6,0.6,0.6,0.4,0.4,0.4,0.8,0.2,0.0,0.0,0.74,0.74,0.74,0.6,0.6,0.6,0.86,0.04,0.0,0.0,AR,2959
0.4,0.2,0.4,0.0,0.2,0.0,0.2,0.0,1.0,1.0,0.7,0.14,0.7,0.0,0.14,0.0,0.14,0.0,1.0,1.0,AR,4655
0.4,0.2,0.2,0.0,0.0,0.0,0.4,0.0,1.0,0.4,0.7,0.14,0.14,0.0,0.0,0.0,0.7,0.0,1.0,0.7,AR,4991
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ASIA,30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ASIA,126
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ASIA,466
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ASIA,468
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ASIA,470
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ASIA,472
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ASIA,474
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,ASIA,2516
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,ASIA,2640
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,ASIA,2642
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ASIA,2644
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ASIA,2646
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ASIA,2648
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.63,0.05,0.0,AT,1
0.4,0.0,0.4,0.0,0.4,0.0,0.6,0.4,0.4,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.95,0.73,0.05,0.0,AT,3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.0,0.0,AT,31
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.73,0.0,0.0,AT,121
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,AT,151
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,AT,153
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.73,0.36,0.0,AT,197
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.0,0.05,AT,2903
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.64,1.0,1.0,AT,2905
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.0,1.0,AT,2907
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.0,1.0,AT,2911
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.73,1.0,0.36,AT,2923
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,AT,2953
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,AT,2959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ATH,2937
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,2903
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ATL,2905
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ATL,2923
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ATL,2937
0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,1.0,0.79,AU,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,AU,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,AU,12
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,AU,18
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,22
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,36
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AU,82
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AU,88
0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.21,0.0,AU,122
0.6,0.0,0.8,0.6,0.4,0.0,0.4,0.0,1.0,0.0,0.89,0.0,0.96,0.75,0.68,0.0,0.68,0.0,1.0,0.0,AU,146
0.6,0.0,0.8,0.6,0.4,0.0,0.4,0.0,0.0,0.0,0.89,0.0,0.96,0.75,0.68,0.0,0.68,0.0,0.0,0.0,AU,150
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,152
0.8,0.0,0.8,0.8,0.4,0.2,0.4,0.2,1.0,0.4,0.96,0.0,0.96,0.96,0.68,0.07,0.68,0.07,1.0,0.68,AU,154
0.2,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.07,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,AU,198
0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.2,0.2,AU,290
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.79,AU,332
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,382
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AU,388
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,AU,400
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,436
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AU,480
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AU,494
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,2720
0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,1.0,0.78,AU,2910
0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,AU,2916
0.8,0.6,0.8,0.8,0.6,0.2,0.4,0.0,1.0,0.6,0.96,0.75,0.96,0.96,0.89,0.61,0.82,0.0,1.0,0.72,AU,2940
0.6,0.4,0.8,0.8,0.4,0.2,0.4,0.0,1.0,0.6,0.89,0.69,0.96,0.96,0.82,0.62,0.82,0.0,1.0,0.72,AU,2942
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AU,2948
0.2,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.07,0.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.0,AU,2950
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,2952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,AU,2962
0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AU,4002
0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,AU,4004
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.39,0.0,AU,4114
0.4,0.2,0.6,0.6,0.0,0.0,0.0,0.0,1.0,0.8,0.68,0.07,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.93,AU,4120
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AU,4384
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AU,4386
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AU,4906
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AU,4908
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AU,4910
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AU,4912
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,AU,4914
0.6,0.0,0.8,0.4,0.4,0.0,0.4,0.0,1.0,1.0,0.89,0.0,0.96,0.68,0.68,0.0,0.68,0.0,1.0,1.0,AU,4992
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.72,0.0,AU,5016
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.89,AU,5018
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AUH,198
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.07,0.0,BE,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.06,0.0,BE,3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BE,31
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.01,0.0,BE,121
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,BE,151
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,BE,153
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.06,0.0,BE,197
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,1.0,0.22,BE,2903
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,1.0,1.0,BE,2905
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.07,0.01,BE,2907
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.57,1.0,1.0,BE,2911
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,1.0,0.44,BE,2923
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.22,BE,2953
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BE,2959
0.2,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.2,0.0,0.07,0.0,0.96,0.89,0.0,0.0,0.96,0.89,0.04,0.0,BG,1
0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.9,0.73,0.0,0.0,0.9,0.9,0.04,0.0,BG,3
0.2,0.2,0.8,0.8,0.0,0.0,0.8,0.8,0.0,0.0,0.73,0.73,0.96,0.96,0.0,0.0,0.96,0.96,0.0,0.0,BG,31
0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.96,0.89,0.0,0.0,0.96,0.89,0.04,0.0,BG,121
0.0,0.0,0.8,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.97,0.97,0.0,0.0,1.0,1.0,1.0,1.0,BG,151
0.0,0.0,1.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.96,0.0,0.0,1.0,1.0,1.0,1.0,BG,153
0.0,0.0,0.8,0.4,0.0,0.0,0.8,0.4,0.6,0.2,0.0,0.0,0.96,0.89,0.0,0.0,0.96,0.89,0.11,0.04,BG,197
0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.4,1.0,0.4,0.0,0.0,0.96,0.0,0.0,0.0,0.96,0.89,1.0,0.04,BG,2903
0.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.96,0.96,0.0,0.0,0.96,0.96,1.0,1.0,BG,2905
0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,1.0,1.0,0.0,0.0,0.96,0.89,0.0,0.0,0.96,0.89,1.0,1.0,BG,2907
0.0,0.0,0.8,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.96,0.96,0.0,0.0,1.0,1.0,1.0,1.0,BG,2911
0.4,0.0,0.6,0.4,0.0,0.0,0.6,0.4,1.0,0.6,0.8,0.0,0.96,0.89,0.0,0.0,0.96,0.89,1.0,0.11,BG,2923
0.0,0.0,1.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,0.0,1.0,1.0,0.0,0.0,BG,2959
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,BKK,198
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BNE,2937
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BOG,198
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BOM,198
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BR,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,BR,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,BR,12
0.6,0.6,0.8,0.6,0.6,0.0,0.2,0.0,1.0,1.0,0.81,0.81,0.9,0.82,0.78,0.0,0.07,0.0,1.0,1.0,BR,22
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,BR,36
